mood,stress,sleep,work_hours,had_meeting_today,meeting_count_last_7d,screen_time_last_7d,mean_mood_last_7d,mean_stress_last_7d,mean_sleep_last_7d,mean_work_hours_last_7d,burnout_level
5,1,8,2,0,5,373,8.605110134401983,2.8815231590277954,3.107791538092812,11.996491653861973,0
6,1,7,4,0,2,2604,1.5314513001244476,8.636339889403658,3.4267095929728377,10.119635593825935,0
6,3,1,2,1,5,1451,3.4449777222728994,9.15417163939927,6.892936422418795,4.34124006927576,1
7,5,3,11,1,0,1751,1.9338070918227075,5.874372305186382,4.510774349021923,0.12414715767239937,1
4,5,2,9,1,3,2280,3.6587983268238844,6.664813400053904,2.7509317272992018,7.514088885526736,1
8,9,5,2,1,5,704,1.8150352084082844,3.3122285622306404,7.585116389087336,8.446961113537293,1
7,10,5,2,1,6,562,7.012029256687127,8.207224191806722,2.3873277190270077,7.809632281720556,1
9,2,5,12,1,10,2986,2.1999413470831763,6.689101856041208,8.70079297730452,11.614348213958557,1
7,2,4,11,0,12,2934,8.666613332549991,5.5316216016819695,5.632025716466448,10.35565232798573,1
3,6,5,6,1,10,2773,8.354719456539769,1.5409770047055624,1.9513054349137062,5.385980318167782,1
3,9,3,6,1,9,3734,1.1229551692354849,9.243414662600383,7.24665100177886,0.7542898496685715,1
8,1,1,6,0,2,3511,9.061537199636032,6.539062783459654,5.6724673561708645,5.712705234023963,0
5,9,5,9,1,8,3573,1.2604988506903037,2.734219852236712,3.682518146153286,8.270928239544277,1
4,9,9,7,1,11,3346,3.1568120646180096,6.457475052847475,4.802854422014693,7.292517698724055,1
8,9,9,4,0,11,1873,1.2915022399839555,7.097170188159761,3.685039692287489,6.457644812530619,1
6,5,4,4,0,6,2123,4.022591383353844,5.73193303014903,3.3672325216850565,5.625827496182896,1
2,9,3,3,0,13,438,5.624798731419444,7.462915641604202,2.47247578759341,3.525142476328636,1
4,4,1,6,1,0,3803,8.169803821136242,6.233085531357618,4.264904198237283,3.328161140695551,1
4,2,2,9,0,1,1883,4.041833954228525,9.529926238289335,3.2588848568446367,6.002777747109622,1
6,6,8,3,1,0,1979,7.349410222058051,1.4832737073937614,7.150910383485254,1.9272377571557882,0
6,4,1,1,1,10,698,2.6875401140708233,1.9562113762260445,7.154890670469757,4.088225082897619,0
1,6,8,3,1,8,1312,7.755386110697137,2.5630447325890584,5.516562183000746,3.887751296521195,0
8,3,7,12,1,8,2962,3.123969453183138,7.21153963543899,8.001500747232889,7.045593619010411,1
6,6,8,12,0,6,1563,2.2919028034939113,6.810362854748278,8.572057471054434,0.800187604356295,1
3,2,6,7,0,9,2938,2.668679653366489,9.028529741887246,6.217898116908458,9.95602416318114,0
9,2,9,8,1,2,691,2.6385681599366984,7.595897075955086,6.570416464870903,6.748540564612826,0
2,9,3,2,0,12,2300,5.61576591439292,5.57519938808133,3.5459731880772867,8.049920169311225,1
8,7,10,6,1,14,3197,8.603178230693315,9.926486132172673,9.053822806349679,8.437126845113195,0
10,3,4,11,1,4,1200,1.7164456929325507,3.3949716055236925,1.2178543998027684,3.497809642110438,1
3,1,6,8,1,14,3108,7.362606866440804,8.498724938069085,4.137422224985611,5.644458808618398,0
5,8,8,10,0,3,2457,6.889118136875719,4.8411133497452745,7.4962037939487045,11.474951470436007,1
6,6,5,3,1,6,1634,8.85267956646426,6.838616249881608,1.7208055870404513,9.200462855961778,1
10,7,3,9,1,13,1633,3.1973280445621652,7.545416234071906,2.6485257468546335,11.634682502678224,1
6,9,6,2,0,8,126,5.050988728165267,6.703786784713027,6.3035715507656604,8.95505214175546,1
4,5,4,4,0,11,1506,9.332446369991656,2.2645657279773395,6.039943043172022,2.107201676502209,0
3,1,9,0,0,1,1191,6.939941051217855,4.986559096731394,7.650354665178595,0.7744306061361148,0
4,10,3,2,0,12,2639,4.498915715754372,6.052945401398119,8.313513751793547,6.931937240635964,1
1,7,4,7,1,7,293,2.182711445697416,8.64139383260737,2.157216206605022,4.293759356431314,1
4,5,7,10,0,14,3916,3.3623650711053195,4.992811739187151,1.1654289079771785,3.3054949216580427,1
1,3,7,7,1,8,3709,6.23093929740445,9.268725743238264,7.206746676930155,9.68653195710501,0
1,9,4,12,0,9,1366,7.463511528044624,4.9633680072268955,3.712526161897233,4.403919204983368,2
10,1,6,3,0,13,1019,2.1197969816670414,5.939018733367105,6.633855225261582,3.804011636811647,0
6,1,3,1,0,9,2357,6.396375340396486,8.166571146485209,2.3549012925600223,10.199851118028125,0
5,1,6,12,0,8,2709,5.953161509548759,6.247609159799293,5.221360419993666,10.155448037837521,0
4,3,2,7,0,13,2575,5.625599020216372,9.641962651445422,5.539822714570932,4.276399653060679,1
3,6,8,7,0,9,2587,7.211108059138072,6.943022474627148,6.265700347358945,9.989984411831594,1
1,10,2,9,1,13,418,8.537046355751157,5.70438508660841,5.618530146975079,10.209341883991925,2
6,3,7,3,0,6,443,3.9069071485918156,1.2123277100271628,5.461216932058425,5.087166420355995,0
2,8,9,2,0,14,684,9.001109710998636,4.723596078222968,3.9946073858546995,0.7976775625100587,0
8,10,1,1,0,8,3629,2.4457025135669563,3.693235773341444,1.640622126862776,0.01901573359608122,1
10,2,8,8,0,8,2887,2.557214827760479,7.732951010987403,1.8056817711715807,6.27950955466794,0
5,9,7,0,1,13,2283,3.4009485726153152,2.874499076381912,4.9040044696643825,4.128905920444268,0
7,3,6,6,0,2,1462,2.0757778259237005,2.8469807856466463,4.2021381503889375,11.965582729900392,0
10,5,6,4,0,3,2261,3.072873022145898,2.7056713891363913,5.64521324207048,9.26893199552741,0
2,10,6,7,0,1,84,1.9577058661256013,2.1305405184061232,3.7435435233064025,9.13530547620495,1
8,8,9,3,0,9,2841,8.395771752868512,3.799063033037987,7.191190823097919,11.462913219448124,0
2,2,2,6,1,2,1767,2.2507209269796213,8.973299029990827,8.775593398085595,10.65269277471985,1
4,6,1,12,0,10,84,7.725678018038711,7.974356250753595,3.6897686990818093,3.8182497534766644,2
1,5,6,4,1,10,1944,1.4312248112200037,7.617260946761141,2.7368560714512573,1.9918466592465163,0
5,10,10,4,0,4,3560,9.536682947625236,8.176031250849665,2.045625168286802,8.950707180785788,1
9,9,8,8,1,4,2112,7.400440787749895,3.424761003966145,6.546286365137312,4.539286724194476,1
1,5,3,8,1,5,1669,1.061168937275006,8.98697521677239,4.994703920265124,5.678071819571477,1
9,2,10,12,0,12,662,7.874708501801926,2.2357303762744394,2.6921414547666007,7.564772775297923,0
8,5,1,8,0,6,626,5.6267372868956675,4.027111540440238,6.878230599626699,10.894472123222888,1
6,4,9,11,1,6,63,8.014286533016078,6.280733070706086,2.3363486470475596,5.029053044051592,0
7,7,1,5,1,0,3414,5.702471280015296,1.9261457950780057,5.9887063526315725,9.399802682632336,1
3,6,3,5,0,13,2986,6.769223718718192,7.571171689987824,5.7443354346273825,3.2200774952958895,1
1,2,8,4,1,1,3946,8.076984898555363,4.485214433831275,7.60805021067475,8.375661491083363,0
5,5,3,8,1,11,918,4.64597249129071,8.0596509904756,1.4959867594660008,0.018953052934942427,1
2,7,4,9,1,8,1375,1.024373348384069,5.436066570261425,8.990856386661973,10.458086561887617,1
5,7,8,7,0,9,1181,8.649518463506695,2.627870719828027,7.326925535321376,0.36455495945355,1
8,5,1,6,1,1,1612,4.428013263621963,7.612856302198099,2.94513398513886,8.55304505715101,1
9,9,6,6,1,5,490,5.464384534149247,3.269295602550492,2.650648137487657,0.5550982711354067,1
2,4,1,5,1,10,3729,1.0698997793857186,5.417292711412386,4.884941927294051,3.1949483927280413,1
3,3,1,4,0,10,1878,5.428828093150882,1.6797994224121684,8.358087965901372,5.966428842678637,0
3,4,8,12,0,0,3534,9.878386614145565,6.56079988970833,8.586549938251963,5.039264224178858,1
1,5,4,3,1,2,3296,3.5044089473689266,6.992719895946495,5.684104829254448,2.302033375212127,1
8,6,1,2,0,1,1940,4.558764432181403,4.408067889755052,8.747297764180637,4.005778940510849,1
6,3,10,2,1,2,312,7.1847099682180895,9.589805022889665,1.0489933827252151,8.732476440731604,0
8,2,7,5,0,4,2662,8.333143007712927,8.867520293338615,1.3165716837843695,8.031085110955779,0
9,4,5,3,0,10,918,4.756524616054903,7.371468241659953,9.206394342730684,0.8617750051669884,0
5,5,5,11,1,9,1882,3.787019833611633,7.422868670443684,7.977987368973245,8.967789906874636,1
3,4,1,11,0,5,812,9.440432199865604,3.271615434479361,5.0563545242534715,0.6365505743643403,1
5,3,10,5,0,8,2987,7.094304700045023,6.9113370797960405,7.782491183301884,6.515116669197413,0
5,8,6,2,0,11,1489,2.0711917404382696,2.783856387119677,9.600755155510795,3.120752976506288,1
5,10,9,3,1,10,3159,1.6203509032118375,2.296029015278399,7.948805714931566,7.052281530717826,1
3,4,9,8,0,14,3954,5.351948657113321,9.995211047823222,8.581342004364899,3.135940751290822,0
10,2,8,4,0,14,1326,2.980810594425452,6.601383383258567,7.845459232510556,11.819495635509973,0
4,2,5,12,1,9,679,3.285862780386281,4.878890853914715,2.5138998319018744,3.7167382047303823,1
9,1,1,6,0,11,434,8.899229609450634,3.593480705955562,8.50216698681163,2.903527628093952,0
10,4,9,9,0,11,681,1.806094218846796,6.435283992960047,2.7559793802178905,3.341583490984152,0
9,10,1,1,0,12,1158,7.438277037060007,1.4463415739807752,9.033501952397323,10.757674287111545,1
2,9,8,4,0,3,1073,3.4402802804252923,1.8521289145431554,5.127849082729683,7.634625944032138,1
8,7,5,8,0,6,1455,7.84295399263724,1.295710279663567,7.092790770799256,8.768209169049317,1
8,10,3,10,1,5,2387,7.501702460171901,5.492528499363956,5.4751676309257915,11.016126121132205,2
7,7,7,2,1,1,2394,1.0665271129986373,6.405459662684643,1.8459183647494184,10.94246981814009,0
8,7,7,8,0,9,2693,5.582218716294392,1.5623178522203878,3.616500768585986,8.867350158944731,1
3,8,9,10,0,10,1370,2.2538753414024173,7.491020207490249,9.853586685973054,2.3738931460958748,1
6,1,7,5,0,10,648,8.796043275208092,3.07355564363108,9.646432765028356,10.120479848100066,0
1,10,3,3,1,10,244,8.84427294576166,7.166813083928795,3.8843820788999253,2.4453124102927646,1
7,10,1,6,1,14,2156,4.765112267443822,9.83707426031721,9.966671238207033,8.914785769181183,2
1,8,8,7,0,14,3896,4.999560566059725,7.219952830484661,8.609960759472097,8.227236798538492,1
9,4,3,5,0,7,3870,3.7295464546407437,8.948737476312477,6.4986354948902925,9.106666201685359,1
1,4,8,4,1,6,2580,7.449456690640279,9.533786560687606,1.3611215823490854,6.392228168565788,0
1,4,8,5,0,14,3161,4.227952267238132,5.38075943517084,9.113021465845415,7.6647141869906354,0
7,6,5,4,1,14,295,3.410132270703704,7.320924814777362,6.016863513378878,11.439840965211063,1
2,7,1,7,1,6,2159,4.890079535540574,8.667723282002576,8.816285360824926,1.2130631300905788,1
5,6,10,0,0,13,3884,1.8233876654871284,4.209480215869475,8.50986207915168,3.70616729737944,0
8,1,7,10,1,14,1612,7.719428841797835,3.352575849043554,8.497055936809776,7.3362841571805895,0
8,8,10,6,0,7,3248,1.1133676114460827,9.519387155005049,7.283564746434146,11.568649561577871,1
3,10,5,9,0,11,2390,6.800365553685346,7.536731503319362,3.6227362480844376,1.1468933719512138,2
7,7,8,9,0,11,3731,2.645780740793852,2.977139200382437,4.025442319700678,0.27059065836103713,1
3,6,9,10,0,12,2148,3.091636415929718,5.041750534085021,3.776222913244177,0.6689951816439361,1
6,6,7,1,0,13,3829,6.72068798776036,8.168065925840285,1.1804139957930824,0.6288682375343857,0
6,5,7,8,0,10,2676,9.936491192046164,5.923566918265979,6.243120182933301,10.893790293328852,1
3,6,1,0,1,0,1627,7.999457401652956,6.849568883493001,7.289503034014295,8.655094895205897,1
7,9,4,10,1,14,3472,3.032556690010528,7.7839138184054715,8.68479394172683,8.125276394355339,2
3,10,2,9,1,12,27,2.584222795370204,6.598082699280825,2.261488900444573,6.270873843141715,2
8,9,2,5,1,0,2984,8.796095832409033,5.860713897299762,5.897648340791216,9.383431403665822,1
10,10,2,8,0,7,1985,4.997655531293539,7.746528559489961,1.0720732660640457,1.8677759131390896,2
4,8,4,0,1,3,1560,2.2334752254533994,7.548067318889807,1.8558428293965652,4.703294277461248,1
1,10,1,3,1,4,57,8.759902809897444,6.66885160164861,1.4879056978539376,5.8800510091721225,1
4,9,4,3,1,7,1521,8.344831176228354,4.2381047204373665,7.529302306139383,1.324913972120715,1
7,10,2,8,0,4,296,9.855157275074472,4.652308829802444,1.7295360748984283,5.034164512050204,2
4,8,5,10,1,9,2181,9.187693180414156,9.733946939956876,7.44807683402911,3.7980213511514442,1
6,8,3,4,0,3,3402,8.666113047944876,2.0114733906237325,3.2466223396952505,0.42698574952155166,1
9,1,8,4,1,11,2296,1.4731695802990283,3.416544255275518,8.899416646272456,1.6408248327508228,0
1,10,4,5,0,5,3068,1.9397383254830622,5.431615832839022,8.318349895274327,9.168441878009661,1
5,5,1,0,0,12,2597,6.120848748737105,8.530567175294072,9.62047195727749,0.21645491405573347,1
7,4,1,0,1,14,901,5.783313216536388,2.4730809735675505,8.953858139122287,11.211039589156334,0
1,2,10,8,0,11,1964,5.12166893040582,3.492591563121489,9.399964772047126,1.037095589366849,0
4,8,3,2,0,4,1098,4.571103928731258,1.5921839601571508,8.72868156861977,9.590857130441497,1
6,3,9,3,1,13,1677,4.88089436377896,7.3538673944573665,7.240437105533698,10.783398491321648,0
2,4,7,0,1,6,2881,6.123681407213157,3.143884919280545,2.5323323691289237,11.293627018205365,0
10,7,2,8,1,13,1191,1.0186886584007309,4.498072756038554,3.4453676696868367,10.409724281951672,1
5,10,9,7,0,9,770,3.34637896719567,4.99331302326701,2.914542695172458,3.4506004731053186,1
10,9,10,1,0,6,1526,5.6645174861984,9.0218254204581,6.432272088923851,3.997045576061724,0
1,2,2,7,0,12,3956,7.499944888062816,4.701972612981131,5.532579441762413,5.1185483833209116,1
6,3,3,6,1,3,1378,2.5674102315585667,2.3070251792372414,8.803719974425814,1.67156027288521,0
6,4,10,10,0,11,1248,5.921930564086897,5.718834445061089,9.574055798491681,0.26726946080668634,0
4,10,2,5,0,12,3735,7.430137154972035,9.666621951837667,4.643739006563299,10.429459371372415,2
8,1,3,0,0,4,1554,5.001648921225142,6.469170769457299,5.557154979527311,6.6495445945254765,0
4,7,6,6,0,12,145,1.2437302030304593,9.850484984145153,9.743647211237253,7.304675306138596,1
8,2,9,9,0,2,1983,5.043413426190731,8.56996578044983,3.486150474608292,11.123861697813544,0
8,5,9,6,0,14,1264,3.668003989697378,1.3236918059207152,8.131516978229323,7.981442137363388,0
5,1,7,12,0,3,1907,9.366846469311955,6.925596358393377,3.0271591210172164,8.290242052077762,0
4,3,3,8,1,14,2940,2.1215204711049465,3.580901898020953,7.133141038827448,9.443623781240905,1
2,2,4,0,1,13,2391,6.8722835995650895,6.036551700802515,3.2825406487470774,1.3961813982888454,0
3,1,6,1,1,3,1772,1.4744778970105104,3.514106718381039,8.953600499482482,4.321945838565498,0
3,7,5,10,0,2,1058,5.015533940314269,4.139833749447614,6.053301493630091,11.618495132440396,1
4,5,2,8,0,12,2749,5.985815384980725,9.308518405787614,2.673402767869461,11.07516093720728,1
4,1,6,12,1,9,2048,3.681594381851789,2.8597886640253476,3.0193225812863744,10.608903555722218,0
10,6,3,8,0,4,2019,5.09568071968346,8.866982062232474,5.4446427613729025,5.4250621240676695,1
5,5,8,12,1,4,152,2.471984150771686,1.2741202726344714,9.65441823017391,10.28631544304167,1
4,3,2,5,0,10,2476,3.7371146452123254,1.8178888453268354,7.92677947495289,0.5807505833491873,0
10,7,1,5,0,6,507,6.589956924191827,8.692075372458373,5.394786785432606,1.7822090910854094,1
8,10,9,3,1,3,3197,3.7162005027503957,6.675004278182758,4.039472301059954,4.9676123818086495,1
6,9,3,3,1,12,490,9.097687705679846,7.725125242355952,5.943416440135984,5.8007048001855175,1
6,9,1,4,1,3,3553,6.655662618768908,2.8847590373966883,7.735247500857577,3.162085842250282,1
8,9,7,2,1,8,344,4.94784116592386,5.8337511003109315,8.0553572960752,4.27772005017345,1
7,2,10,0,1,5,1935,1.3488124199876421,7.634973012141743,3.9214791828725017,1.9533132123044252,0
10,3,5,0,0,14,1761,5.495935016842041,6.645827233092363,7.490433413924895,5.869608380590886,0
10,7,5,11,0,3,220,7.882986179125803,5.245288902020885,6.920099020325675,9.526119514414335,1
8,5,1,12,0,1,1938,3.3900183821117227,9.638054077939433,9.632010627966645,7.936324723935669,2
2,2,9,6,1,5,1942,8.260962126838905,7.085416001081008,9.379812614572133,1.2935069683864953,0
9,3,7,0,1,1,722,3.2662608944579334,9.16975720217114,8.104413930432194,5.8509792407605925,0
